IT_NO ID WAGE_OFFER NO_EMPLOYEES EMPLOYEES_NEEDED SALES INVENTORY PRODUCTION_CURRENT PRODUCTION_PLAN UNIT_GOODS_PRICE
2061 15 7.865132 35 35 28579 5421 35000 31500 0.008734
2061 28 7.865132 32 32 31000 0 32000 32419 0.008748
2061 10 7.813171 32 32 25373 5627 32000 28800 0.008659
2061 25 7.813171 32 32 31000 0 32000 32419 0.008677
2061 24 7.865132 34 34 27032 5968 34000 30600 0.008725
2061 9 7.813171 34 34 26293 6707 34000 30600 0.008669
2061 29 7.813171 32 32 28205 2795 32000 28800 0.008683
2061 18 7.813171 31 31 29679 321 31000 27900 0.008676
2061 13 7.813171 34 34 29041 3959 34000 30600 0.008674
2061 30 7.865132 37 37 31332 4668 37000 33300 0.008713
2061 14 7.813171 28 28 27000 0 28000 28339 0.008679
2061 20 7.865132 27 27 26000 0 27000 27319 0.008755
2061 19 7.813171 30 30 27683 1317 30000 27000 0.008692
2061 21 7.813171 30 30 29000 0 30000 30379 0.008703
2061 12 7.813171 33 33 32000 0 33000 33439 0.008671
2061 16 7.813171 31 31 29903 97 31000 27900 0.008702
2061 17 7.813171 35 35 29120 4880 35000 31500 0.008680
2081 13 7.813171 31 31 27871 10088 31000 27900 0.008680
2081 9 7.813171 31 31 32963 7744 31000 27900 0.008674
2081 12 7.912379 34 34 32728 272 34000 30600 0.008777
2081 21 7.912379 31 31 30000 0 31000 31399 0.008808
2081 20 7.865132 28 28 27000 0 28000 28339 0.008752
2081 14 7.912379 29 29 28000 0 29000 29359 0.008785
2081 25 7.912379 33 33 30019 1981 33000 29700 0.008777
2081 28 7.865132 33 33 30727 1273 33000 29700 0.008746
2081 23 7.912379 31 31 30000 0 31000 31399 0.008776
2081 22 7.865132 33 33 31990 10 33000 29700 0.008733
2081 11 7.865132 30 30 28391 7661 30000 27000 0.008745
2081 7 7.865132 29 29 34726 0 29000 30839 0.008738
2081 8 7.865132 32 32 30965 6644 32000 28800 0.008728
2081 27 7.865132 33 33 32122 4741 33000 29700 0.008720
2081 26 7.865132 29 29 33206 3981 29000 29443 0.008734
2081 15 7.865132 32 32 29895 10526 32000 28800 0.008753
2081 10 7.813171 29 29 37627 0 29000 31477 0.008666
2081 24 7.865132 31 31 32483 7485 31000 27900 0.008746
2081 29 7.813171 29 29 31842 2953 29000 26100 0.008691
2081 18 7.813171 28 28 31321 0 28000 29290 0.008685
2081 30 7.865132 34 34 29216 12452 34000 30600 0.008727
2081 19 7.813171 27 27 28476 2841 27000 24300 0.008701
2081 16 7.813171 28 28 31097 0 28000 29241 0.008713
2081 17 7.813171 32 32 30148 9732 32000 28800 0.008685
2101 30 7.865132 31 31 31736 14716 31000 27900 0.008736
2101 8 7.865132 29 29 38644 0 29000 31701 0.008738
2101 11 7.865132 27 27 35499 2162 27000 28483 0.008758
2101 28 7.865132 30 30 27310 6963 30000 27000 0.008753
2101 12 7.912379 31 31 31606 2666 31000 27900 0.008785
2101 13 7.813171 28 28 29371 11717 28000 25200 0.008688
2101 21 7.912379 32 32 31000 0 32000 32419 0.008805
2101 20 7.865132 29 29 28000 0 29000 29359 0.008748
2101 14 7.912379 30 30 29000 0 30000 30379 0.008782
2101 23 7.912379 32 32 30769 231 32000 28800 0.008774
2101 7 7.865132 31 31 29000 0 31000 31179 0.008732
2101 16 7.931774 30 30 28000 0 30000 30159 0.008836
2101 18 7.931774 30 30 28000 0 30000 30159 0.008809
2101 10 7.931774 32 32 29000 0 32000 28800 0.008789
2101 26 7.865132 30 30 26820 6161 30000 27000 0.008734
2101 9 7.813171 28 28 32293 6451 28000 25200 0.008682
2101 25 7.912379 30 30 33189 1792 30000 30458 0.008791
2101 22 7.865132 30 30 33010 0 30000 31262 0.008741
2101 27 7.865132 30 30 34184 3557 30000 30481 0.008727
2101 15 7.865132 29 29 32999 9527 29000 26100 0.008765
2101 24 7.865132 28 28 26818 11667 28000 25200 0.008757
2101 29 7.813171 27 27 31953 0 27000 28629 0.008699
2101 19 7.813171 25 25 29841 0 25000 26564 0.008711
2101 17 7.813171 29 29 33257 8475 29000 26100 0.008694
2121 24 7.865132 26 26 34612 5055 26000 27216 0.008768
2121 15 7.865132 27 27 34230 4297 27000 28016 0.008777
2121 9 7.813171 26 26 34451 0 26000 28379 0.008691
2121 26 7.865132 27 27 36161 0 27000 29555 0.008743
2121 10 7.931774 29 29 31328 672 29000 29398 0.008796
2121 13 7.813171 26 26 36313 3404 26000 27722 0.008697
2121 28 7.865132 27 27 34628 2335 27000 28292 0.008765
2121 30 7.865132 28 28 30611 15105 28000 25200 0.008745
2121 21 7.912379 33 33 32000 0 33000 33439 0.008802
2121 20 7.952900 30 30 29000 0 30000 30379 0.008842
2121 14 7.912379 31 31 30000 0 31000 31399 0.008780
2121 7 7.952900 32 32 31000 0 32000 32419 0.008826
2121 16 7.931774 31 31 30000 0 31000 31399 0.008832
2121 25 7.912379 31 31 31792 0 31000 31794 0.008789
2121 29 7.952900 29 29 27000 0 29000 29139 0.008846
2121 19 7.952900 27 27 25000 0 27000 27099 0.008856
2121 27 7.952900 31 31 33557 0 31000 32182 0.008822
2121 22 7.952900 32 32 30000 0 32000 32199 0.008832
2121 18 7.931774 31 31 30000 0 31000 31399 0.008807
2121 11 7.952900 29 29 29162 0 29000 29615 0.008849
2121 8 7.952900 32 32 29000 0 32000 28800 0.008827
2121 12 7.912379 28 28 33666 0 28000 29806 0.008794
2121 23 7.912379 29 29 32231 0 29000 30290 0.008781
2121 17 7.813171 27 27 32986 4489 27000 27748 0.008703
2141 30 7.865132 26 26 43105 0 26000 30282 0.008757
2141 24 7.987124 28 28 31055 0 28000 29231 0.008895
2141 15 7.987124 29 29 31297 0 29000 30085 0.008904
2141 9 7.987124 29 29 26000 0 29000 26100 0.008872
2141 26 7.987124 30 30 27000 0 30000 27000 0.008868
2141 10 7.931774 30 30 29672 0 30000 30527 0.008794
2141 13 7.987124 28 28 29404 0 28000 28868 0.008883
2141 28 7.987124 29 29 29335 0 29000 29653 0.008893
2141 21 7.912379 34 34 33000 0 34000 34459 0.008799
2141 14 7.912379 32 32 31000 0 32000 32419 0.008777
2141 16 7.931774 32 32 31000 0 32000 32419 0.008829
2141 25 7.912379 32 32 31000 0 32000 32419 0.008786
2141 29 7.952900 30 30 29000 0 30000 30379 0.008843
2141 19 7.952900 28 28 27000 0 28000 28339 0.008852
2141 18 7.931774 32 32 31000 0 32000 32419 0.008804
2141 12 7.912379 30 30 28000 0 30000 30159 0.008788
2141 23 7.912379 31 31 29000 0 31000 31179 0.008776
2141 17 7.987124 28 28 31489 0 28000 29327 0.008892
2141 11 7.952900 30 30 29000 0 30000 30379 0.008845
2141 22 7.952900 33 33 32000 0 33000 33439 0.008829
2141 27 7.952900 33 33 31000 0 33000 33219 0.008818
2141 7 7.952900 33 33 32000 0 33000 33439 0.008824
2141 20 7.952900 31 31 30000 0 31000 31399 0.008839
2141 8 7.952900 29 29 32000 0 29000 30239 0.008835
2161 26 7.987124 27 27 29856 144 27000 27556 0.008877
2161 24 7.987124 30 30 28000 0 30000 30159 0.008888
2161 15 7.987124 31 31 28952 48 31000 27900 0.008896
2161 28 7.987124 30 30 29000 0 30000 30379 0.008889
2161 19 7.952900 29 29 28000 0 29000 29359 0.008849
2161 17 7.987124 30 30 28000 0 30000 30159 0.008885
2161 27 7.952900 34 34 32141 859 34000 30600 0.008816
2161 8 7.952900 31 31 29000 0 31000 31179 0.008829
2161 20 7.952900 32 32 28288 2712 32000 28800 0.008836
2161 7 7.952900 34 34 30812 2188 34000 30600 0.008822
2161 22 7.952900 34 34 32980 20 34000 30600 0.008827
2161 11 7.952900 31 31 30000 0 31000 31399 0.008842
2161 23 8.028428 32 32 31000 0 32000 32419 0.008902
2161 12 8.028428 31 31 30000 0 31000 31399 0.008913
2161 18 8.028428 33 33 32000 0 33000 33439 0.008908
2161 29 7.952900 31 31 30000 0 31000 31399 0.008840
2161 25 8.028428 33 33 32000 0 33000 33439 0.008911
2161 16 8.028428 33 33 32000 0 33000 33439 0.008932
2161 14 8.028428 33 33 31223 777 33000 29700 0.008900
2161 21 8.028428 35 35 32741 1259 35000 31500 0.008920
2161 13 7.987124 29 29 28000 0 29000 29359 0.008879
2161 10 8.028428 31 31 30000 0 31000 31399 0.008898
2161 30 8.028428 31 31 26000 0 31000 27900 0.008920
2161 9 7.987124 27 27 29000 0 27000 27979 0.008879
2181 22 7.952900 31 31 30059 3961 31000 27900 0.008834
2181 7 7.952900 31 31 31610 4578 31000 27900 0.008828
2181 20 7.952900 29 29 32780 1932 29000 29562 0.008844
2181 27 7.952900 31 31 34859 0 31000 32468 0.008822
2181 15 7.987124 28 28 31048 0 28000 29230 0.008908
2181 26 7.987124 28 28 27144 0 28000 28371 0.008874
2181 28 7.987124 31 31 27078 2922 31000 27900 0.008886
2181 19 8.065902 30 30 29000 0 30000 30379 0.008970
2181 17 7.987124 31 31 27026 2974 31000 27900 0.008882
2181 8 8.065902 32 32 31000 0 32000 32419 0.008951
2181 11 8.065902 32 32 30459 541 32000 28800 0.008961
2181 23 8.028428 33 33 32000 0 33000 33439 0.008900
2181 29 8.065902 32 32 31000 0 32000 32419 0.008961
2181 16 8.028428 34 34 27819 5181 34000 30600 0.008930
2181 13 7.987124 30 30 29000 0 30000 30379 0.008876
2181 10 8.028428 32 32 26382 4618 32000 28800 0.008896
2181 9 7.987124 28 28 27000 0 28000 28339 0.008875
2181 25 8.028428 34 34 29250 3750 34000 30600 0.008909
2181 18 8.028428 34 34 27854 5146 34000 30600 0.008906
2181 12 8.028428 32 32 30050 950 32000 28800 0.008911
2181 24 7.987124 31 31 25673 4327 31000 27900 0.008885
2181 14 8.028428 30 30 30687 3090 30000 27000 0.008909
2181 21 8.028428 32 32 28735 7524 32000 28800 0.008930
2181 30 8.028428 28 28 28685 2315 28000 25200 0.008928
2201 30 8.028428 26 26 30315 0 26000 27469 0.008937
2201 21 8.028428 29 29 31976 7548 29000 26100 0.008940
2201 24 7.987124 28 28 33323 2004 28000 28864 0.008895
2201 12 8.028428 29 29 31816 1134 29000 29449 0.008919
2201 18 8.028428 31 31 33904 5242 31000 27900 0.008912
2201 25 8.028428 31 31 35581 2169 31000 31699 0.008916
2201 10 8.028428 29 29 34674 1944 29000 29940 0.008902
2201 16 8.028428 31 31 31801 7380 31000 27900 0.008937
2201 11 8.065902 29 29 32541 0 29000 30358 0.008973
2201 17 7.987124 28 28 26525 7449 28000 25200 0.008890
2201 28 7.987124 28 28 32178 1744 28000 28661 0.008896
2201 7 7.952900 28 28 33248 2330 28000 28816 0.008837
2201 22 7.952900 28 28 32573 2388 28000 28675 0.008843
2201 20 8.088871 30 30 28646 2286 30000 27000 0.008981
2201 27 8.088871 33 33 31000 0 33000 33219 0.008967
2201 15 8.088871 30 30 28000 0 30000 30159 0.009012
2201 26 8.088871 29 29 28000 0 29000 29359 0.008983
2201 19 8.065902 31 31 30000 0 31000 31399 0.008967
2201 8 8.065902 33 33 32000 0 33000 33439 0.008948
2201 23 8.028428 34 34 33000 0 34000 34459 0.008898
2201 29 8.065902 33 33 30390 1610 33000 29700 0.008958
2201 13 8.088871 31 31 30000 0 31000 31399 0.008985
2201 9 8.088871 29 29 28000 0 29000 29359 0.008984
2201 14 8.028428 27 27 33090 0 27000 28879 0.008918
2221 29 8.065902 30 30 34610 0 30000 31614 0.008967
2221 16 8.028428 28 28 38380 0 28000 30843 0.008950
2221 18 8.028428 28 28 36242 0 28000 30373 0.008922
2221 21 8.028428 27 27 36548 0 27000 29640 0.008951
2221 11 8.065902 31 31 29000 0 31000 31179 0.008966
2221 7 8.123490 29 29 30330 0 29000 29872 0.009022
2221 22 8.123490 29 29 30388 0 29000 29885 0.009028
2221 15 8.088871 31 31 30000 0 31000 31399 0.009008
2221 26 8.088871 30 30 29000 0 30000 30379 0.008980
2221 8 8.065902 34 34 33000 0 34000 34459 0.008946
2221 9 8.088871 30 30 29000 0 30000 30379 0.008981
2221 14 8.123490 29 29 27000 0 29000 29139 0.009017
2221 13 8.088871 32 32 31000 0 32000 32419 0.008982
2221 23 8.123490 35 35 34000 0 35000 35479 0.009000
2221 19 8.065902 32 32 31000 0 32000 32419 0.008964
2221 27 8.088871 34 34 33000 0 34000 34459 0.008965
2221 28 8.123490 29 29 29744 0 29000 29743 0.009043
2221 10 8.123490 30 30 30944 0 30000 30807 0.009005
2221 25 8.123490 32 32 33169 0 32000 32896 0.009018
2221 12 8.123490 30 30 30134 0 30000 30629 0.009020
2221 24 8.123490 29 29 30004 0 29000 29800 0.009042
2221 30 8.123490 28 28 26000 0 28000 28119 0.009034
2221 17 7.987124 26 26 35449 0 26000 28598 0.008900
2221 20 8.088871 27 27 32286 0 27000 28702 0.009001
2241 29 8.167966 32 32 30000 0 32000 32199 0.009073
2241 16 8.167966 31 31 28000 0 31000 27900 0.009092
2241 18 8.167966 31 31 28000 0 31000 27900 0.009066
2241 21 8.167966 30 30 27000 0 30000 27000 0.009093
2241 11 8.167966 32 32 31000 0 32000 32419 0.009076
2241 15 8.088871 32 32 31000 0 32000 32419 0.009005
2241 26 8.088871 31 31 30000 0 31000 31399 0.008977
2241 8 8.167966 35 35 34000 0 35000 35479 0.009056
2241 9 8.088871 31 31 30000 0 31000 31399 0.008979
2241 14 8.123490 30 30 29000 0 30000 30379 0.009014
2241 13 8.088871 33 33 32000 0 33000 33439 0.008980
2241 23 8.123490 36 36 35000 0 36000 36499 0.008999
2241 19 8.167966 33 33 32000 0 33000 33439 0.009073
2241 27 8.088871 35 35 34000 0 35000 35479 0.008963
2241 10 8.123490 31 31 30000 0 31000 31399 0.009002
2241 12 8.123490 31 31 30000 0 31000 31399 0.009018
2241 30 8.123490 29 29 28000 0 29000 29359 0.009030
2241 17 8.167966 29 29 26000 0 29000 26100 0.009087
2241 20 8.088871 29 29 27000 0 29000 29139 0.008994
2241 24 8.123490 30 30 29000 0 30000 30379 0.009038
2241 25 8.123490 33 33 32000 0 33000 33439 0.009016
2241 28 8.123490 30 30 29000 0 30000 30379 0.009039
2241 22 8.123490 30 30 29000 0 30000 30379 0.009025
2241 7 8.123490 30 30 29000 0 30000 30379 0.009019
2261 21 8.167966 27 27 30000 0 27000 28199 0.009105
2261 16 8.167966 28 28 31000 0 28000 29219 0.009104
2261 29 8.167966 33 33 32000 0 33000 33439 0.009071
2261 11 8.167966 33 33 32000 0 33000 33439 0.009073
2261 15 8.207697 33 33 32000 0 33000 33439 0.009132
2261 26 8.207697 32 32 31000 0 32000 32419 0.009105
2261 8 8.167966 36 36 35000 0 36000 36499 0.009054
2261 9 8.207697 32 32 31000 0 32000 32419 0.009107
2261 14 8.207697 31 31 30000 0 31000 31399 0.009104
2261 13 8.207697 34 34 33000 0 34000 34459 0.009108
2261 23 8.207697 37 37 36000 0 37000 37519 0.009089
2261 19 8.167966 34 34 33000 0 34000 34459 0.009071
2261 27 8.207697 36 36 35000 0 36000 36499 0.009092
2261 30 8.207697 30 30 29000 0 30000 30379 0.009120
2261 24 8.207697 31 31 30000 0 31000 31399 0.009128
2261 25 8.207697 34 34 33000 0 34000 34459 0.009106
2261 28 8.207697 31 31 30000 0 31000 31399 0.009128
2261 22 8.207697 31 31 30000 0 31000 31399 0.009115
2261 7 8.207697 31 31 30000 0 31000 31399 0.009109
2261 20 8.207697 30 30 29000 0 30000 30379 0.009122
2261 12 8.207697 32 32 31000 0 32000 32419 0.009108
2261 10 8.207697 32 32 31000 0 32000 32419 0.009093
2261 18 8.167966 28 28 31000 0 28000 29219 0.009075
2261 17 8.167966 27 27 29000 0 27000 27979 0.009095
2281 27 8.207697 37 37 27678 8322 37000 33300 0.009091
2281 29 8.270415 34 34 33000 0 34000 34459 0.009181
2281 26 8.207697 33 33 32000 0 33000 33439 0.009103
2281 9 8.207697 33 33 31791 209 33000 29700 0.009104
2281 14 8.207697 32 32 30140 860 32000 28800 0.009102
2281 23 8.207697 38 38 37000 0 38000 38539 0.009088
2281 28 8.207697 32 32 31000 0 32000 32419 0.009125
2281 12 8.207697 33 33 31137 863 33000 29700 0.009105
2281 17 8.270415 28 28 27000 0 28000 28339 0.009203
2281 18 8.270415 30 30 28000 0 30000 30159 0.009182
2281 10 8.207697 33 33 31413 587 33000 29700 0.009091
2281 20 8.207697 31 31 29537 463 31000 27900 0.009119
2281 7 8.207697 32 32 31000 0 32000 32419 0.009106
2281 22 8.207697 32 32 31000 0 32000 32419 0.009112
2281 25 8.207697 35 35 32381 1619 35000 31500 0.009104
2281 24 8.207697 32 32 31000 0 32000 32419 0.009124
2281 30 8.207697 31 31 30000 0 31000 31399 0.009117
2281 19 8.270415 35 35 32710 1290 35000 31500 0.009177
2281 13 8.207697 35 35 34000 0 35000 35479 0.009106
2281 8 8.270415 37 37 36000 0 37000 37519 0.009165
2281 15 8.207697 34 34 33000 0 34000 34459 0.009129
2281 11 8.270415 34 34 33000 0 34000 34459 0.009183
2281 16 8.270415 30 30 28000 0 30000 30159 0.009208
2281 21 8.270415 29 29 27000 0 29000 29139 0.009209
2301 25 8.207697 32 32 32791 3828 32000 28800 0.009110
2301 12 8.207697 30 30 28702 5161 30000 27000 0.009112
2301 14 8.207697 29 29 32350 510 29000 29618 0.009110
2301 9 8.207697 30 30 26862 6347 30000 27000 0.009111
2301 26 8.304958 34 34 29899 3101 34000 30600 0.009199
2301 28 8.304958 33 33 28393 3607 33000 29700 0.009219
2301 17 8.270415 29 29 28000 0 29000 29359 0.009200
2301 18 8.270415 31 31 29008 992 31000 27900 0.009179
2301 7 8.304958 33 33 31797 203 33000 29700 0.009210
2301 24 8.304958 33 33 28745 3255 33000 29700 0.009219
2301 30 8.304958 32 32 31000 0 32000 32419 0.009221
2301 8 8.270415 38 38 37000 0 38000 38539 0.009163
2301 15 8.304958 35 35 30250 3750 35000 31500 0.009223
2301 11 8.270415 35 35 26638 7362 35000 31500 0.009181
2301 16 8.270415 31 31 30000 0 31000 31399 0.009205
2301 21 8.270415 30 30 28696 304 30000 27000 0.009206
2301 13 8.304958 36 36 28240 6760 36000 32400 0.009194
2301 22 8.304958 33 33 32000 0 33000 33439 0.009217
2301 23 8.304958 39 39 36395 1605 39000 35100 0.009189
2301 29 8.270415 35 35 27427 6573 35000 31500 0.009179
2301 27 8.207697 34 34 31054 14268 34000 30600 0.009095
2301 10 8.207697 30 30 28999 4588 30000 27000 0.009096
2301 20 8.207697 28 28 31463 0 28000 29321 0.009128
2301 19 8.270415 32 32 29976 6314 32000 28800 0.009187
2321 19 8.270415 29 29 31485 6829 29000 26100 0.009196
2321 27 8.207697 31 31 37854 10414 31000 27900 0.009101
2321 29 8.270415 32 32 33534 8039 32000 28800 0.009185
2321 23 8.304958 36 36 33261 7344 36000 32400 0.009197
2321 13 8.304958 33 33 33258 9502 33000 29700 0.009212
2321 21 8.270415 27 27 30304 0 27000 28266 0.009218
2321 11 8.270415 32 32 38353 4009 32000 32869 0.009188
2321 15 8.304958 32 32 32679 6071 32000 28800 0.009239
2321 18 8.270415 28 28 31992 0 28000 29438 0.009188
2321 28 8.304958 30 30 30820 5787 30000 27000 0.009235
2321 9 8.207697 27 27 31789 4558 27000 27501 0.009120
2321 12 8.207697 27 27 35161 0 27000 29335 0.009123
2321 25 8.207697 29 29 33235 2593 29000 29587 0.009118
2321 14 8.349670 30 30 29510 0 30000 30492 0.009263
2321 17 8.270415 30 30 29000 0 30000 30379 0.009196
2321 30 8.304958 33 33 31025 975 33000 29700 0.009219
2321 8 8.270415 39 39 26885 11115 39000 35100 0.009162
2321 16 8.270415 32 32 29276 1724 32000 28800 0.009202
2321 22 8.304958 34 34 31887 1113 34000 30600 0.009214
2321 20 8.349670 30 30 28000 0 30000 30159 0.009278
2321 26 8.304958 31 31 34287 2814 31000 31375 0.009213
2321 7 8.304958 30 30 30975 2228 30000 27000 0.009218
2321 24 8.304958 30 30 31467 4788 30000 27000 0.009235
2321 10 8.207697 27 27 32241 2347 27000 27813 0.009104
2341 8 8.270415 36 36 35171 14944 36000 32400 0.009167
2341 22 8.304958 31 31 35113 0 31000 32524 0.009222
2341 28 8.304958 27 27 35787 0 27000 29472 0.009250
2341 13 8.304958 30 30 36781 5721 30000 30784 0.009224
2341 23 8.304958 33 33 33846 9498 33000 29700 0.009202
2341 29 8.270415 29 29 31513 8526 29000 26100 0.009193
2341 26 8.304958 32 32 33814 0 32000 33038 0.009212
2341 10 8.366628 28 28 29347 0 28000 28856 0.009277
2341 20 8.349670 31 31 30000 0 31000 31399 0.009275
2341 17 8.366628 31 31 30000 0 31000 31399 0.009299
2341 14 8.349670 31 31 30000 0 31000 31399 0.009261
2341 25 8.366628 30 30 31593 0 30000 30950 0.009291
2341 12 8.366628 30 30 27000 0 30000 27000 0.009288
2341 9 8.366628 28 28 31558 0 28000 29342 0.009293
2341 18 8.366628 30 30 28000 0 30000 30159 0.009288
2341 11 8.366628 33 33 36009 0 33000 34321 0.009291
2341 21 8.366628 29 29 27000 0 29000 29139 0.009315
2341 19 8.270415 27 27 35829 0 27000 29482 0.009205
2341 27 8.207697 28 28 40922 492 28000 30535 0.009111
2341 15 8.304958 29 29 32260 5811 29000 26100 0.009251
2341 30 8.304958 30 30 33975 0 30000 31474 0.009227
2341 16 8.270415 29 29 33724 0 29000 30619 0.009212
2341 7 8.304958 27 27 32228 0 27000 28689 0.009228
2341 24 8.304958 27 27 32790 1998 27000 27958 0.009248
2361 15 8.304958 27 27 34811 0 27000 29258 0.009262
2361 29 8.270415 27 27 37526 0 27000 29855 0.009202
2361 23 8.304958 30 30 42258 240 30000 32427 0.009211
2361 8 8.270415 33 33 40316 10628 33000 29700 0.009173
2361 22 8.404775 33 33 31000 0 33000 33219 0.009326
2361 28 8.404775 30 30 27000 0 30000 27000 0.009348
2361 13 8.404775 31 31 35721 0 31000 32658 0.009333
2361 26 8.404775 34 34 32000 0 34000 34239 0.009318
2361 20 8.349670 32 32 31000 0 32000 32419 0.009272
2361 17 8.366628 32 32 31000 0 32000 32419 0.009296
2361 14 8.349670 32 32 31000 0 32000 32419 0.009258
2361 25 8.366628 31 31 30000 0 31000 31399 0.009288
2361 9 8.366628 30 30 28000 0 30000 30159 0.009287
2361 18 8.366628 31 31 30000 0 31000 31399 0.009285
2361 11 8.366628 35 35 33000 0 35000 35259 0.009286
2361 19 8.404775 30 30 27000 0 30000 27000 0.009342
2361 27 8.404775 31 31 28492 0 31000 31068 0.009320
2361 30 8.404775 32 32 30000 0 32000 32199 0.009331
2361 16 8.404775 31 31 29000 0 31000 31179 0.009353
2361 7 8.404775 29 29 27000 0 29000 29139 0.009331
2361 24 8.404775 28 28 28998 0 28000 28779 0.009355
2361 21 8.366628 30 30 29000 0 30000 30379 0.009311
2361 10 8.366628 29 29 28000 0 29000 29359 0.009274
2361 12 8.366628 27 27 30000 0 27000 28199 0.009297
2381 19 8.404775 27 27 30000 0 27000 28199 0.009353
2381 8 8.270415 30 30 42523 1105 30000 32394 0.009182
2381 29 8.451412 30 30 27000 0 30000 27000 0.009391
2381 23 8.451412 33 33 30240 0 33000 33052 0.009365
2381 22 8.404775 34 34 33000 0 34000 34459 0.009324
2381 13 8.404775 33 33 31000 0 33000 33219 0.009327
2381 26 8.404775 35 35 30808 3192 35000 31500 0.009316
2381 20 8.451412 33 33 32000 0 33000 33439 0.009381
2381 14 8.451412 33 33 32000 0 33000 33439 0.009368
2381 25 8.451412 32 32 31000 0 32000 32419 0.009379
2381 9 8.451412 31 31 30000 0 31000 31399 0.009377
2381 18 8.451412 32 32 31000 0 32000 32419 0.009376
2381 11 8.451412 36 36 35000 0 36000 36499 0.009377
2381 30 8.404775 33 33 32000 0 33000 33439 0.009328
2381 16 8.404775 32 32 31000 0 32000 32419 0.009349
2381 24 8.404775 29 29 27765 235 29000 26100 0.009351
